Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Import Into Nucleus (GO:0051170),36/74,5.043635908400182e-06,0.0010194449079853,0,0,2.952892561983471,36.01756249775321,IPO13;RPAIN;POM121;NXT1;PPP1R10;CSE1L;PRICKLE1;PTTG1IP;STK4;IPO4;IPO9;POM121C;NUP85;NUP62;KPNA6;AKT1;FAM53B;HEATR3;FAM53A;E2F3;KPNA2;TNPO1;HNRNPA1;TNPO2;TNPO3;HTATIP2;NUP133;RANBP17;TSC2;NUP153;NUP93;CDAN1;NUP50;BCL3;NUP98;KPNB1
GO_Biological_Process_2023,RNA Splicing (GO:0008380),44/98,6.995051491111224e-06,0.0013573197913352,0,0,2.5412374294824627,30.16526994398328,SF3B4;TCERG1;DHX8;RBM8A;DDX23;U2AF1;RNPC3;USP39;NOL3;CCAR2;PPP1R9B;SYNCRIP;ARVCF;PPP2R1A;SNRPD1;KHSRP;DHX15;SNRPD3;SRPK2;SNRPN;SCAF11;FUS;NCBP2;PRMT1;PRPF4B;LSM4;SRRM1;SRPK1;SFPQ;PRPF6;PRPF3;SNRPG;LUC7L3;SRSF4;RNPS1;RP9;SNRPA1;SNRNP25;SNRPF;CDK12;HNRNPC;TARDBP;SRSF7;SNRPB
GO_Biological_Process_2023,"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",29/56,8.836303210326482e-06,0.0016486502643574,0,0,3.345429398864513,38.9295641092066,TCERG1;CCNT2;CCNT1;PWWP2B;ZMYND8;MED19;MED16;MED15;MED14;MED31;LEO1;PWWP2A;HMGN1;BRD4;MED1;PARP1;NCBP2;SUPT5H;MED26;MED29;MED6;ELL3;MED28;MED23;CDK9;MED20;CDK12;ERCC6;CDK13
GO_Biological_Process_2023,Protein Localization To Cell-Cell Junction (GO:0150105),12/15,9.270642251312032e-06,0.0016656253911523,0,0,12.435032894736842,144.1053421676407,DSP;CHAF1B;ILDR1;ARHGEF18;LSR;SCRIB;F11R;PAK2;CGNL1;TJP3;JAK1;TJP2
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),30/59,1.0008003860061537e-05,0.0017338866687556,0,0,3.222351886376251,37.09611899599674,GPSM2;BCCIP;CDCA8;TTK;KIF11;FAM110A;MECP2;CCNB1;NUF2;STMN1;NUSAP1;RCC1;PCNT;DLGAP5;DYNC1H1;STIL;MAP1S;PLK2;CKAP5;NDC80;CENPE;ESPL1;KIF4A;TBCE;EFHC1;CDK1;TACC3;BIRC5;KPNB1;SPC25
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),22/38,1.041740987710653e-05,0.0017425812177187,0,0,4.2796662546353526,49.09646875656891,KHDRBS1;CCDC57;FOXM1;PKMYT1;CDC25C;MASTL;TPD52L1;CDC25A;AURKA;CDC25B;DNM2;CCNA2;CCNB1;WEE1;MELK;PPME1;CHEK2;ENSA;CDK2;CDK1;LCMT1;TAF2
GO_Biological_Process_2023,Establishment Of Protein Localization To Organelle (GO:0072594),39/85,1.2209386001502696e-05,0.00190755125139,0,0,2.6428616371987665,29.89950124817661,IPO13;RPAIN;LRSAM1;POM121;NXT1;PPP1R10;CSE1L;PRICKLE1;PTTG1IP;STK4;IPO4;HK1;NEURL1B;IPO9;LAMP1;POM121C;NUP85;NUP62;KPNA6;AKT1;FAM53B;HEATR3;FAM53A;E2F3;KPNA2;TNPO1;TNPO2;TNPO3;NUP133;RANBP17;TSC2;SCRIB;NUP153;NUP93;NUP50;BCL3;TSPAN17;NUP98;KPNB1
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),308/1025,1.2600698531312586e-05,0.00190755125139,0,0,1.3548119597368875,15.284661080575544,TCERG1;EHMT2;ZMYND8;EHMT1;HNRNPU;NOC2L;CCAR2;TRIM28;CREB3L1;MYB;DPF2;EPC1;TRIM27;SOX9;SOX4;MED1;DAXX;RBFOX2;ZNF282;SFMBT1;ZNF281;RFX3;SOX11;DICER1;SOX12;RUNX2;DKK3;HCFC1;THAP7;TRIB3;ATF5;EZR;TP53;ZNF398;L3MBTL1;ZBTB8A;ZNF274;SET;CTBP2;MAGED1;ZNF20;BAZ2A;GATA3;RTF1;GATA2;ZNF24;ZBTB5;DEDD2;ZBTB2;MTDH;ZNF827;ZNF703;ZNF148;PATZ1;ZBTB7A;RREB1;HEXIM1;CREBBP;ZNF141;XRCC5;BCL11A;IRF2BP1;LARP7;IRF2BP2;NR2F2;PA2G4;TRERF1;NR2F6;SMARCA4;NFATC4;HNRNPL;HNRNPK;ID2;TNFSF4;MAGED4;GTF2IRD1;MAGED2;CALR;RCOR3;RBAK;RCOR1;EZH2;ZNF254;ZNF133;TCF25;SUV39H1;MAGEF1;OTUD7B;RSF1;CTCF;PTPRK;LIMD1;N4BP2L2;PHF6;GLI3;MECP2;ZMYM2;NKRF;SUFU;ZNF248;CIC;ZNF587B;ZNF124;ZHX2;NCOA5;PARP1;PRMT2;HSBP1;SIRT7;CBFA2T2;PARP9;SIRT2;SREBF2;NCOR2;RIPPLY3;NFX1;DEPDC1;RARA;ZNF239;VGLL4;SP100;RPL10;PRICKLE1;ZNF3;ZNF8;ASCL2;MNT;BCLAF1;CUX1;NSD1;ZNF469;TBL1X;TAF9B;ZNF224;RPL17;SPDEF;STAT1;PCGF2;ZNF79;GATAD2A;CENPF;MYBBP1A;ZNF217;CTNNB1;HDGF;ZNF337;FRK;HSPA1A;ZNF692;KDM1A;KDM1B;WWC1;NAB2;UBE2D3;RORC;ZBTB20;ARID4B;DACH1;WWC3;EP300;ZNF205;ZNF202;MEN1;PIAS4;ZNF440;ZGPAT;KDM2A;MSX2;KDM2B;KCTD1;ZBTB33;FOXP1;SAP30;ILF3;BRMS1;PSPC1;TBL1XR1;KAT6A;ZNF439;ERF;TIMELESS;MZF1;ZNF554;ZNF431;KHDRBS1;CBFB;SHC1;MAZ;GLIS3;AEBP1;SBNO2;ATXN1;NACC1;ORC2;SMYD2;ZNF669;E4F1;ZNF304;SUDS3;ZNF785;BPTF;TFAP2A;ZBTB17;TFAP2B;SMAD4;UBE2I;CBX5;POU2F1;CBX4;ATP8B1;CBX3;PHF12;CBX2;NONO;CBX1;HMGA1;RITA1;SUPT5H;ESR1;EFNA1;DAP;DLG1;CNOT7;CDK5;YEATS2;CNOT2;BHLHE40;BCL3;MDM2;PHF14;MDM4;MAFK;ZNF777;TCF3;OGT;ZSCAN2;ZNF512B;CREBZF;LDB1;ZC3H4;CHD8;HMGB2;ZC3H8;CHD4;CHD3;FOXM1;TRO;LBH;METTL13;YWHAQ;SIN3B;SIX4;SIN3A;ZNF529;TRPS1;DNMT3B;LRRFIP1;ZNF764;ZNF641;TGIF1;KLF12;RBM15;TGIF2;EED;DNMT3A;YWHAZ;ZNF75A;ETV6;ETV7;SFPQ;ELF3;IRF1;CRY1;IRF7;BIRC5;LCOR;ZNF750;UHRF1;HDAC1;ZBTB49;LEF1;FOXK2;MOSPD1;FOXK1;MUC1;MTA1;RBBP4;BAHD1;SAP30L;BEND3;E2F1;HES1;MTA3;E2F7;E2F8;ATF7IP;SMARCE1;IRX2;KDM4A;SEMA4D;IRX3;ZNF180;ACVR2B;TBX3;PML;DNAJA3;BCOR;TRIM33
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),41/91,1.2785869278940917e-05,0.00190755125139,0,0,2.556500517063082,28.80452582713828,USP36;CELF1;TRRAP;SRSF1;ILDR1;AKAP17A;TAF5L;OASL;PQBP1;PTBP1;SNRNP70;ATXN7;FASTK;PCBP2;ZNF326;CCNL2;SUPT20H;HNRNPA1;RBM12;ATXN7L3;MED1;YTHDF2;FUS;USP22;CLK4;RC3H2;TARBP2;PTBP3;CLK2;HNRNPL;KAT2A;SON;ESRP2;HNRNPH1;OAS2;PRKRA;ESRP1;OAS3;ZNF638;RBM12B;MCM2
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",42/94,1.2976539125102643e-05,0.00190755125139,0,0,2.518315776073327,28.3370146276457,SF3B4;KHDRBS1;DAZAP1;RBM25;RBM47;RBM8A;CELF1;SFSWAP;YTHDC1;HNRNPU;FXR1;PTBP1;RBM4;PUF60;U2AF2;TRA2A;HNRNPA1;ZBTB7A;RBM5;HNRNPA0;DDX17;SRPK2;RBM39;TIA1;RBFOX2;RBM15;CIRBP;LARP7;SRRM1;SRPK1;HNRNPL;HNRNPK;SON;THRAP3;CLNS1A;SRSF3;SRSF4;RNPS1;NUP98;RBM23;SRSF6;SRSF7
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),366/1243,1.4475285812853878e-05,0.0020652826905339,0,0,1.318342869134092,14.690383960466596,APP;TCERG1;EHF;SMARCB1;MAML1;TRRAP;HNRNPU;CCNC;ELK1;ACTB;IL4I1;TRIM28;CREB3L4;ZMIZ1;ZMIZ2;CHEK2;MYB;ZXDC;RPS6KA1;AKT1;EPC1;SUPT20H;SOX9;ATXN7L3;IER5;NFRKB;SOX4;CDK5RAP2;DDX17;MED1;SMARCC1;ZNF281;PTOV1;RFX3;SOX11;SOX12;MED6;RUNX2;HCFC1;RFX5;TFAM;DXO;ZNF711;PRKD2;ATF5;TP53;SKAP1;ZNF398;CASZ1;CTBP2;DHX9;PRKDC;STXBP2;PRDM15;PIK3R2;GATA3;GATA2;ZNF24;MBTD1;SEC14L2;DHX33;NUP85;DHX36;HOXC4;HIVEP3;FADD;TP53BP1;RREB1;SNX5;ZBED4;FZD1;STAT5B;CREBBP;XBP1;FZD2;JUP;BCL11B;SS18L1;EIF2AK3;MICAL2;NR2F2;TRERF1;PBX1;ELL3;SMARCA4;COL1A1;MLLT11;MLLT10;MC1R;ID2;AGO2;HNRNPD;REL;CDK12;CDK13;ZNF496;FANK1;RET;SETD4;CSRNP2;PHF20;MED19;TCF20;RSF1;CTCF;HOXC13;MED16;BRCA2;HOXC11;NAT14;HOXC10;GLI3;PHF8;IKBKB;MED12;EDRF1;MED14;MED13;NKRF;HYAL2;HTATIP2;NCOA2;PARP1;PRMT2;NCOA6;NCOA3;ACTL6A;TET2;SIRT7;PARP9;PPRC1;SIRT2;SREBF2;GNL3;TOX3;KAT2A;TET3;RARA;ARHGEF2;PTMA;SP100;TMF1;DOT1L;HEATR1;ASCL2;CAMKK2;RXRB;BCLAF1;EPCAM;NSD1;LEO1;SPP1;BRD8;TBL1X;MEF2D;BRD4;ARNT2;NPM1;NFYA;STAT1;STAT2;ATAD2;ZNF76;GRHL1;GRHL2;GATAD2A;RYBP;MYBBP1A;PRKRA;TCEA1;CTNNB1;F2RL1;AGRN;FOXA1;CRTC2;CCNT2;CRTC3;CCNT1;KDM1A;KDM1B;RORC;UBP1;YEATS4;NUCKS1;SALL2;CDH1;RUVBL2;RUVBL1;NFATC2IP;EP300;GTF2I;HMGN1;MEN1;MAP2K2;F2R;DYRK1A;LMO7;GTF2F1;ILF2;RNF40;ILF3;PRPF6;TBL1XR1;KAT6A;MORF4L2;PHIP;MZF1;SQSTM1;GLYR1;INO80B;KMT2D;BLM;INO80E;INO80D;KMT2A;SHC1;KMT2C;KMT2B;MAZ;GLIS3;NPAS2;TAF5L;SLC9A1;BCL2L12;SBNO2;ATXN7;DDRGK1;EP400;DVL3;E4F1;ZNF304;RPRD1B;MAP2K7;BPTF;TFAP2A;ZBTB17;TFAP2B;TFAP2C;SMAD4;BRPF1;POU2F1;AUTS2;ALYREF;ANKRD23;HMGA1;INHBA;SUPT5H;ESR1;POU2F3;CDK9;CXCL10;AHI1;BCL9;MRGBP;BAMBI;BCL3;SP6;TCF3;BMPR1B;OGT;RNF187;CREBZF;KDM5A;DDX3X;LDB1;CHD8;AKAP8L;CHD6;HMGB2;ZC3H8;CHD4;CHD3;FOXM1;MYSM1;PAGR1;LBH;SIX4;SIN3A;NUP62;ZIC1;UBTF;WDR5;MYBL2;MYBL1;YWHAH;ACTR3;ARHGEF11;KDM6B;ACTR2;RBM14;DTX3L;ACTR5;AXIN1;CKAP2;VEZF1;EDF1;ARID1A;ETV4;TGFBR1;MSL1;DNM2;CCNA2;SFPQ;ELF2;PSRC1;ELF3;IRF3;ELF4;THRAP3;IRF1;IRF7;IRF6;RBM23;IRF9;ZNF750;PRKAA1;GTF2A2;KDM3A;ATF6B;UHRF1;HDAC1;ZBTB49;ZBTB48;LEF1;CXXC1;NLRC5;FOXK2;DDX21;MOSPD1;FOXK1;NOD2;MLLT3;ATAD2B;TFPT;MTA1;RBBP4;ERBB4;TP53INP1;ERBB2;E2F1;E2F3;HES1;PCBD2;MTA3;E2F7;E2F8;ATF7IP;TAF15;IRX3;USP22;HNRNPAB;TBX3;ASXL1;KLF5;KANSL1;KANSL2;CARM1;KANSL3;ASXL2;TAF6;ERCC6;NAA15;TAF4;PAXBP1;TAF2;SSBP4
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),130/384,1.573440847743516e-05,0.0021512961974587,0,0,1.6035882682806242,17.735142022913298,KDM1A;TRRAP;ENDOV;HELB;TRIM28;CHEK2;CHEK1;FBXO5;IER3;MEN1;WDHD1;LIG1;DDX11;METTL3;CHD1L;WDR76;FOXP1;MSH6;DEPDC1B;PSME4;MAPKAPK2;TIMELESS;TP53;BLM;VCP;PRKDC;FBXO45;PDS5B;NPAS2;RAD51AP1;BCL2L11;UBR5;EP400;ZNF668;SFN;TP53BP1;ATRIP;MORC2;BARD1;CBX5;UBE2B;XRCC5;CBX3;FANCL;INTS3;XRCC2;CBX1;FANCA;FANCG;FANCF;FAM111A;TDP1;CDK3;UBE2T;BCL3;CDK1;GRB2;UBA1;RAD18;BCL2L2;ATR;BCL2L1;RAD9A;TOP2A;MUS81;FEN1;DYRK2;MCM7;OGG1;SUV39H1;MCM9;MCM10;POLB;PIDD1;MLST8;CASP2;IKBKE;POLH;VAV3;RFC5;UPF1;RMI2;RFC3;RFC4;PARP1;DTX3L;NCOA6;SIRT7;ZDHHC16;MASTL;SMC1A;SPIDR;REXO4;DDB2;IRF3;CRY1;IRF7;USP10;BRAT1;PNKP;DOT1L;RNF8;XIAP;UNG;ZBTB40;RECQL4;BCLAF1;PAK1;RBBP5;POLD1;E2F1;RBBP6;BAK1;UBQLN4;MBD4;POLQ;NPM1;GTF2H3;GTF2H4;PML;BATF;RAD51;APC;ERCC3;TTC5;RFWD3;ERCC1;POLE2;BAX;ERCC8
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),60/150,1.5965092374462077e-05,0.0021512961974587,0,0,2.081118493909192,22.986174250893733,HSP90AB1;CELF1;PPAN;ADAR;PWP2;PRPF19;USP39;COIL;SART3;RPS19;SNRPD1;LUC7L;DENR;SNRPD3;RBM5;SCAF11;DICER1;TRAF7;PRPF6;SHQ1;CLNS1A;SNRPG;LUC7L3;STRAP;SNRPF;GEMIN8;SNRNP200;SRSF6;SNRPB;RPL10;DHX9;PRKDC;YTHDC1;NOP2;DDX23;SRSF1;NOL3;RRP7A;PUF60;TGS1;RRS1;MDN1;HEXIM1;MCTS1;SRPK2;CPSF7;CPSF6;SF3A2;XRCC5;ERAL1;LSM4;TARBP2;SRPK1;BOP1;EIF3M;EIF2S3;AGO2;HNRNPC;EIF3C;EIF3B
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),150/456,2.061399874074547e-05,0.0026284575440796,0,0,1.536971115149403,16.583211575410097,KDM1A;EHMT1;CCAR2;DACH1;TRIM28;CREB3L1;MYB;EPC1;SOX9;MEN1;PIAS4;DAXX;RBFOX2;ZGPAT;MSX2;ZNF282;SFMBT1;ZNF281;RFX3;KCTD1;ZBTB33;RUNX2;DKK3;FOXP1;ILF3;BRMS1;THAP7;PSPC1;KAT6A;TIMELESS;TRIB3;ATF5;TP53;L3MBTL1;KHDRBS1;SET;CTBP2;SHC1;GATA3;ZNF24;DEDD2;SBNO2;ATXN1;ZNF827;NACC1;ZNF703;SUDS3;ZNF148;PATZ1;ZBTB7A;HEXIM1;TFAP2A;TFAP2B;SMAD4;CBX5;POU2F1;UBE2I;CBX4;ATP8B1;XRCC5;CBX3;NONO;PHF12;HMGA1;NR2F2;PA2G4;TRERF1;SMARCA4;HNRNPL;DAP;HNRNPK;CNOT7;CDK5;YEATS2;TNFSF4;ID2;BCL3;BHLHE40;MDM2;MDM4;ZNF777;CALR;RBAK;RCOR3;RCOR1;EZH2;CREBZF;LDB1;SUV39H1;CHD8;HMGB2;ZC3H8;RSF1;CHD4;CTCF;PTPRK;CHD3;FOXM1;LIMD1;GLI3;MECP2;LBH;ZMYM2;SIX4;YWHAQ;NKRF;SIN3A;CIC;ZHX2;RBM15;PARP1;PRMT2;EED;DNMT3A;CBFA2T2;SIRT2;NCOR2;SFPQ;ELF3;IRF1;RARA;DEPDC1;CRY1;BIRC5;VGLL4;HDAC1;LEF1;FOXK2;FOXK1;PRICKLE1;BCLAF1;MTA1;RBBP4;BAHD1;E2F1;HES1;ZNF224;MTA3;SMARCE1;ATF7IP;KDM4A;PML;TBX3;GATAD2A;CENPF;MYBBP1A;ZNF217;CTNNB1;BCOR;TRIM33
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",69/180,2.0932553031742185e-05,0.0026284575440796,0,0,1.9414198887883096,20.9172559688016,EIF4A3;GPATCH1;HNRNPU;PPWD1;HNRNPR;DDX41;PRPF19;USP39;PNN;RBM4;SYNCRIP;SART3;RBMX2;SNRPD1;SNRNP70;DHX15;SNRPD3;RBM5;RBM6;SRRM2;RBM14;SNRPN;NCBP2;METTL3;PRPF40B;PRPF4B;PRPF40A;SRRM1;DDX39A;PRPF6;HNRNPH1;PRPF3;SNRPG;SRSF3;SRSF4;SNRPA1;SNRPF;PABPC1;SNRNP200;SRSF6;SRSF7;SNRPB;ZCCHC8;SF3B4;DHX8;RBM8A;YTHDC1;DDX23;SRSF1;U2AF1;RNPC3;U2AF2;DHX35;TRA2A;RALY;HNRNPA1;RBM10;HNRNPA3;PPIL1;PRPF38A;SF3A2;LSM4;HNRNPM;LSM7;HNRNPK;HNRNPA2B1;RNPS1;PRPF31;HNRNPC
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),571/2028,2.113169330428885e-05,0.0026284575440796,0,0,1.2441610328447632,13.393065796727145,ZNF296;EHF;MAML1;TRRAP;EHMT2;ZNF292;HNRNPU;EHMT1;NOC2L;ELK1;IL4I1;ZMIZ1;CREB3L4;ZMIZ2;CREB3L1;MYB;ZXDC;BBX;SUPT20H;PKNOX1;IER5;DDX17;HES6;MED1;ZNF165;ZNF281;RFX2;RFX3;SOX11;DICER1;RFX1;SOX12;MED6;HCFC1;PRKAR1A;RFX7;RFX5;PRKD2;ZSCAN25;ATF5;SKAP1;ZNF398;ZSCAN29;ZNF397;ZBTB8A;ZNF274;CTBP2;SRCAP;PRKDC;ZNF20;PRDM15;GATA3;GATA2;ZNF24;MTDH;RAD21;ZSCAN12;HOXC4;ZBTB7B;ZNF148;ZSCAN16;ZBTB7A;RREB1;HEXIM1;CREBBP;ZNF142;ZNF141;JUP;IRF2BP1;LARP7;IRF2BP2;NR2F2;PBX1;ELL3;NR2F6;NFATC4;MLLT10;HNRNPK;AGO2;REL;GTF2IRD1;HBP1;CDK12;CDK13;EZH2;ZNF496;SETD4;ZNF254;ZNF133;GMEB1;GMEB2;PHF20;TCF25;MED19;TCF20;HOXC13;TFCP2L1;CTCF;MED16;HOXC11;PHF6;HOXC10;GLI3;PHF8;MECP2;MED12;IKBKB;MED14;MED13;NKRF;ZNF248;CIC;ZNF367;ZNF124;TEAD3;ZNF485;TEAD4;BRD3;BRD2;ZNF362;BRD1;HSBP1;ACTL6A;TET2;BAZ1A;SIRT7;MED26;MED29;SIRT2;MED23;PHF20L1;NCOR2;KAT2A;RIPPLY3;MED20;TET3;RARA;ZNF239;ZNF236;TMF1;RPL10;ZNF518A;ASCL2;BCLAF1;EPCAM;NSD1;LEO1;PLAGL2;ZNF469;BRD8;TAF9B;MEF2D;ZNF224;RPL17;SPDEF;BRD4;ZNF101;STAT1;PCGF2;STAT2;ATAD2;PCGF3;ZNF76;ELP2;GTF2H2;ZNF79;TARBP1;GATAD2A;MYBBP1A;ZNF71;ZNF217;ZNF337;ZNF579;AGRN;ZNF213;FRK;ZNF212;ZNF696;HSPA1A;ZNF692;CCNT2;CCNT1;ZBTB24;UBE2D3;RORC;UBP1;ZBTB20;YEATS4;DACH1;SALL2;SALL4;RUVBL2;RUVBL1;NFATC2IP;ZNF205;ZNF446;ZNF567;ZNF444;ZNF202;ZNF443;ZNF322;ZNF564;GTF2I;MEN1;ZNF563;PIAS4;PIAS3;ZNF440;ZBTB33;FOXP4;GTF2F1;RNF40;FOXP1;SAP30;DGKQ;ZNF439;ERF;PHIP;ADNP;SQSTM1;ZNF554;ZNF431;GLYR1;ZNF672;KMT2D;ZNF791;KMT2A;CBFB;KMT2C;MAZ;GLIS3;FOXO6;AEBP1;NPAS2;SLC9A1;BCL2L12;SBNO2;ATXN1;DDRGK1;ATXN7;MED31;ORC2;NACC1;SMYD2;ZNF669;SAFB2;DVL3;ZNF304;E4F1;ZNF785;ZKSCAN1;ZBTB17;BRPF1;FUS;BRPF3;ANKRD23;RITA1;CDK9;BCL9;CXCL10;YEATS2;CNOT2;BCL3;SP6;MDM2;NFE2L3;MDM4;MAFK;OGT;ZNF652;AKAP8L;FOXM1;TRO;PAGR1;METTL13;SIN3B;ZNF408;PPP1R13L;SIN3A;ZNF529;WDR5;DNMT3B;ZNF764;ZNF641;ACTR3;ACTR2;DNMT3A;VEZF1;ZNF75A;LCOR;LCORL;SOS1;MCM2;ZNF750;GTF2A2;SMARCD2;UHRF1;HDAC1;ZBTB49;ZBTB48;NLRC5;ZBTB43;FOXK2;ZBTB42;FOXK1;NOD2;ZBTB41;MLLT6;ZBTB40;REPIN1;RBBP4;ZNF627;E2F1;BEND3;ZNF625;E2F3;ZNF865;ZNF621;ZNF500;E2F7;E2F8;SMARCE1;IRX2;IRX5;SEMA4D;IRX3;TBX3;ASXL1;KLF5;DNAJA3;ASXL2;BCOR;TRIM33;TCERG1;APP;SMARCB1;ZMYND8;JMJD1C;CCNC;ACTB;RPS6KA1;DPF2;EPC1;TRIM27;CCNL2;SOX9;SOX6;ATXN7L3;SOX4;SMARCC1;SP110;PTOV1;OVOL1;RUNX2;OVOL2;THAP7;TRIB3;DXO;ZNF711;ZNF710;EZR;TP53;CASZ1;DHX9;MAGED1;STXBP2;PIK3R2;RTF1;ZBTB5;ZBTB2;ZNF709;DHX36;ZNF823;HIVEP3;ZNF700;TP53BP1;FADD;PATZ1;ZBED4;STAT5B;XBP1;BCL11B;BCL11A;SS18L1;MICAL2;TRERF1;SMARCA4;ZBTB9;MC1R;ID2;MAGED4;MAGED2;CALR;RBAK;RCOR3;SIM2;RCOR1;CC2D1A;CSRNP2;SUV39H1;MAGEF1;OTUD7B;N4BP2L2;SUFU;HYAL2;ZNF587B;HTATIP2;NCOA2;PBRM1;ZHX2;PARP1;NCOA5;NCOA6;NCOA3;PARP9;PPRC1;LIME1;SREBF2;TOX4;TOX3;NFX1;ARHGEF2;PTMA;SP100;DOT1L;ZNF3;ZNF8;TRAK1;RXRB;MNT;CUX1;TBL1X;ARNT2;NPM1;NFYA;GRHL1;GRHL2;BATF;PRKRA;TCEA1;F2RL1;CTNNB1;HDGF;FOXA1;CRTC2;CRTC3;KDM1A;KDM1B;WWC1;ZSCAN9;JADE3;ARID4B;NUCKS1;JADE2;ZNF83;WWC3;EP300;ARID2;KDM2A;ZGPAT;MSX2;KDM2B;LMO7;MYCL;BRMS1;PRPF6;TBL1XR1;MZF1;TAF5L;CAMTA1;RPRD1B;SUDS3;BPTF;TFAP2A;TFAP2B;TFAP2C;SMAD4;UBE2I;CBX5;POU2F1;AUTS2;CBX4;CBX3;CBX2;PHF12;CBX1;HMGA1;INHBA;SUPT5H;POU2F3;ESR1;EFNA1;AHI1;DLG1;MRGBP;BHLHE40;PHF14;TCF3;BMPR1B;BRWD1;MXD3;BRWD3;ZSCAN2;CREBZF;DDX3X;LDB1;CHD8;CHD6;HMGB2;HMGB3;CHD4;CHD3;CHD2;MYSM1;CHD1;SIX4;TRPS1;ZIC1;MYBL2;LRRFIP1;MYBL1;TGIF1;KDM6B;RBM14;KLF12;TGIF2;EED;CKAP2;SAFB;ARID1A;ETV4;YWHAZ;KLF16;ETV6;ETV7;CCNA2;SFPQ;ELF2;ELF3;IRF3;ELF4;THRAP3;IRF1;CRY1;IRF7;IRF6;IRF9;KDM3A;ATF6B;LEF1;DDX21;MOSPD1;LIN9;ATAD2B;MUC1;MTA1;SAP30L;HES1;MTA3;HES4;KDM4C;USP22;ZNF180;ACVR2B;KANSL3;TAF6;ERCC6;PAXBP1;TAF4;TAF2;SSBP4
GO_Biological_Process_2023,Nucleocytoplasmic Transport (GO:0006913),26/50,2.3216654064887784e-05,0.0027492768082288,0,0,3.372852233676976,35.99049428332221,NUP205;POM121;RGS14;GLE1;XPO1;ATXN1;NUP85;NUP62;NUP43;HNRNPA1;RAE1;HTATIP2;NDC1;RANBP2;NPM1;UBE2I;NUP133;NUP210;RITA1;NUP153;RANGAP1;NUP93;LSG1;CDAN1;NUP50;NUP98
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),47/111,2.3236518065838512e-05,0.0027492768082288,0,0,2.290264547525368,24.43663137390519,KHDRBS1;USP37;CCNJ;CCNF;PKMYT1;FOXM1;ACVR1B;GSPT1;PHF8;AURKA;CCNB2;CCNB1;PPME1;CHEK2;ENSA;E2F1;RCC1;E2F3;ZNF324;POLE;LCMT1;UBE2C;CCDC57;PLK2;CDC7;CDC25C;MASTL;TPD52L1;CDC25A;CDC25B;DNM2;CCNA2;WEE1;MELK;DBF4;CCNE2;CCNE1;UBE2S;CDK3;CDK2;CDK1;TACC3;ANAPC1;CCNO;TAF2;ANAPC2;CDKN3
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),29/59,3.205436959232964e-05,0.0036926012915772,0,0,3.010288150746166,31.150693718063437,CUL7;RTKN;CDCA8;CENPA;RACGAP1;CFL1;STMN1;NUSAP1;ECT2;BBS4;CEP55;EXOC7;CKAP2;KIF23;RHOC;TTC19;CIT;ANLN;SON;ESPL1;APC;KIF4A;EFHC1;BIRC5;EXOC3;TRIM36;EXOC6;KIF20A;CNTROB
GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair (GO:2000779),39/88,3.2731778094788994e-05,0.0036926012915772,0,0,2.480560138051499,25.61715171665564,OTUB2;SMARCD2;SMARCB1;KDM1A;TRRAP;YEATS4;FOXM1;MBTD1;RAD51AP1;PPP4C;RUVBL2;FIGNL1;CHEK1;RUVBL1;UBR5;DPF2;EP400;EPC1;BRD8;ARID2;ATRIP;SMARCE1;ACTR2;PBRM1;SMARCC1;DDX11;ACTL6A;ARID1A;SPIDR;PML;SMARCA4;MRGBP;RAD51;MORF4L2;TIMELESS;SPIRE2;POT1;ATR;WRAP53
GO_Biological_Process_2023,Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968),23/43,3.7960084640261565e-05,0.0041850993315888,0,0,3.57914691943128,36.43204828303509,TCERG1;MED1;CCNT1;NCBP2;PWWP2B;ZMYND8;MED19;MED16;MED15;MED26;ELL3;MED29;MED6;MED28;CDK9;MED23;MED14;MED31;MED20;LEO1;PWWP2A;CDK12;CDK13
